fecha_divulgada,nombre_proyecto,tipo_documento,numero_proyecto,url_proyecto,linea_producto,nombre_empresa,pais,codigo_pais_ifc,industria,categoria_ambiental,departamento,estado,inversion_ifc_gestion_riesgo_millones_usd,inversion_ifc_garantia_millones_usd,inversion_ifc_prestamo_millones_usd,inversion_ifc_capital_millones_usd,total_inversion_ifc_aprobada_junta_millones_usd,codigo_pais_bm
2007-02-27,Rural Impulse Fund,Summary of Proposed Investment (Disclosure Policy 2006),25478,https://disclosures.ifc.org/project-detail/SPI/25478/rural-impulse-fund,Loan,Rural Impulse Fund SA,World Region,WLD,Funds,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,4.0,0.0,4.0,99
2007-03-09,GMF 2,Summary of Proposed Investment (Disclosure Policy 2006),25458,https://disclosures.ifc.org/project-detail/SPI/25458/gmf-2,Risk Management,The Global Microfinance Facility,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,5.0,0.0,16.0,2.0,23.0,99
2006-11-21,GTFP II,Summary of Proposed Investment (Disclosure Policy 2006),25667,https://disclosures.ifc.org/project-detail/SPI/25667/gtfp-ii,Guarantee,Global Trade Finance Program,World Region,WLD,other,C,"Global Industry, Financial Markets",Pending Signing,0.0,500.0,0.0,0.0,500.0,99
2006-11-29,Global Index Reinsurance Facility,Summary of Proposed Investment (Disclosure Policy 2006),24964,https://disclosures.ifc.org/project-detail/SPI/24964/global-index-reinsurance-facility,Equity,PartnerRe Ltd.,World Region,WLD,Financial Institutions,C,NonBanking & Alternative Finance,Pending Signing,0.0,0.0,0.0,20.0,20.0,99
2006-10-30,PNOC-EDC,Summary of Proposed Investment (Disclosure Policy 2006),25389,https://disclosures.ifc.org/project-detail/SPI/25389/pnoc-edc,Equity,ENERGY DEVELOPMENT CORPORATION,Philippines,PHL,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,0.0,50.0,50.0,PH
2006-09-07,MPN,Summary of Proposed Investment (Disclosure Policy 2006),25126,https://disclosures.ifc.org/project-detail/SPI/25126/mpn,Equity,Marco Polo Network Inc.,World Region,WLD,Financial Institutions,C,NonBanking & Alternative Finance,Completed,0.0,0.0,0.0,2.5,2.5,99
2006-08-07,AccessHolding,Summary of Proposed Investment (Disclosure Policy 2006),24633,https://disclosures.ifc.org/project-detail/SPI/24633/accessholding,Equity,Access Microfinance Holding AG,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,4.26,4.26,99
2006-07-20,Melrose II,Summary of Proposed Investment (Disclosure Policy 2006),25165,https://disclosures.ifc.org/project-detail/SPI/25165/melrose-ii,Loan,PETROCELTIC RESOURCES PLC,World Region,WLD,"Oil, Gas, and Mining",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,50.0,0.0,50.0,99
2005-09-21,InfraCo,Summary of Proposed Investment (Disclosure Policy 2006),24309,https://disclosures.ifc.org/project-detail/SPI/24309/infraco,Loan,INFRACO LTD,World Region,WLD,Infrastructure,C,Gbl Infrastructure &amp; Natural Resources,Pending Signing,0.0,0.0,30.0,0.0,30.0,99
2005-03-17,Filinvest Land,Summary of Proposed Investment (Disclosure Policy 2006),24131,https://disclosures.ifc.org/project-detail/SPI/24131/filinvest-land,Loan,"FILINVEST LAND, INC.",Philippines,PHL,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,39.98,0.0,39.98,PH
2005-01-12,Microfinance Downscaling Facility,Summary of Proposed Investment (Disclosure Policy 2006),24124,https://disclosures.ifc.org/project-detail/SPI/24124/microfinance-downscaling-facility,Loan,Accion International,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Pending Signing,0.0,0.0,10.0,5.0,15.0,99
2005-01-21,PIMCO Emerging Markets Debt Fund,Summary of Proposed Investment (Disclosure Policy 2006),23468,https://disclosures.ifc.org/project-detail/SPI/23468/pimco-emerging-markets-debt-fund,Loan,Santiago CDO Ltd.,World Region,WLD,other,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,15.0,15.0,30.0,99
2004-11-16,NHMFC Asset Sale,Summary of Proposed Investment (Disclosure Policy 2006),21476,https://disclosures.ifc.org/project-detail/SPI/21476/nhmfc-asset-sale,Loan,"BALIKATAN HOUSING FINANCE, INC",Philippines,PHL,Financial Institutions,C,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,30.68,2.68,33.36,PH
2004-10-13,Global Trade Finance Program (GTFP),Summary of Proposed Investment (Disclosure Policy 2006),23898,https://disclosures.ifc.org/project-detail/SPI/23898/global-trade-finance-program-(gtfp),Guarantee,Global Trade Finance Program,World Region,WLD,other,C,Global Trade & Supply Chain,Pending Signing,0.0,500.0,0.0,0.0,500.0,99
2004-07-20,PlaNet Bank,Summary of Proposed Investment (Disclosure Policy 2006),22583,https://disclosures.ifc.org/project-detail/SPI/22583/planet-bank,Loan,BAOBAB SAS,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,4.73,2.79,7.52,99
2004-04-13,PLGIC,Summary of Proposed Investment (Disclosure Policy 2006),22015,https://disclosures.ifc.org/project-detail/SPI/22015/plgic,Equity,PARAMOUNT LIFE AND GENERAL HOLDINGS CORPORATION,Philippines,PHL,Financial Institutions,C,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,1.5,1.5,PH
2004-03-30,MWC II,Summary of Proposed Investment (Disclosure Policy 2006),22621,https://disclosures.ifc.org/project-detail/SPI/22621/mwc-ii,Loan,"MANILA WATER COMPANY, INC.",Philippines,PHL,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,30.0,15.0,45.0,PH
2004-03-09,GEF - Environmental Business Finance Program,Summary of Proposed Investment (Disclosure Policy 2006),504446,https://disclosures.ifc.org/project-detail/SPI/504446/gef---environmental-business-finance-program,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,FI,Climate Business Department,Completed,0.0,0.0,0.0,0.0,0.0,99
2004-02-24,EOFI Water Health International,Summary of Proposed Investment (Disclosure Policy 2006),521702,https://disclosures.ifc.org/project-detail/SPI/521702/eofi-water-health-international,,"Waterhealth International, Inc.",World Region,WLD,Infrastructure,B,Advisory Services,Completed,0.0,0.0,0.0,0.0,0.0,99
2004-01-16,BID Facility,Summary of Proposed Investment (Disclosure Policy 2006),522629,https://disclosures.ifc.org/project-detail/SPI/522629/bid-facility,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,C,Middle East and North Africa,Pending Approval,0.0,0.0,0.0,0.0,0.0,99
2004-01-16,GEF Asian Conservation Corporation,Summary of Proposed Investment (Disclosure Policy 2006),506048,https://disclosures.ifc.org/project-detail/SPI/506048/gef-asian-conservation-corporation,,,Philippines,PHL,Infrastructure,FI,Advisory Services,Completed,0.0,0.0,0.0,0.0,0.0,PH
2003-11-24,EOFI Conox,Summary of Proposed Investment (Disclosure Policy 2006),520265,https://disclosures.ifc.org/project-detail/SPI/520265/eofi-conox,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,B,Advisory Services,Completed,0.0,0.0,0.0,0.0,0.0,99
2003-10-08,Emerging Markets Small Cap Fund LLC,Summary of Proposed Investment (Disclosure Policy 2006),21755,https://disclosures.ifc.org/project-detail/SPI/21755/emerging-markets-small-cap-fund-llc,Equity,Emerging Markets Global Small Capitalization Fund,World Region,WLD,other,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,10.0,10.0,99
2003-07-31,Baku Tiblisi-Ceyhan Pipeline,Summary of Proposed Investment (Disclosure Policy 2006),11251,https://disclosures.ifc.org/project-detail/SPI/11251/baku-tiblisi-ceyhan-pipeline,Loan,BAKU-TBILISI-CEYHAN PIPELINE CO,World Region,WLD,"Oil, Gas, and Mining",A,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,125.0,0.0,125.0,99
2003-04-23,TCW Debt Fund,Summary of Proposed Investment (Disclosure Policy 2006),20934,https://disclosures.ifc.org/project-detail/SPI/20934/tcw-debt-fund,Equity,GEM VII Targeted Value Income Fund,World Region,WLD,other,FI-1,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,30.0,30.0,99
2003-02-04,Accion Investments in Microfinance,Summary of Proposed Investment (Disclosure Policy 2006),11576,https://disclosures.ifc.org/project-detail/SPI/11576/accion-investments-in-microfinance,Equity,Accion Investments In Microfinance SPC,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,3.0,3.0,99
2003-01-28,Novica United,Summary of Proposed Investment (Disclosure Policy 2006),20268,https://disclosures.ifc.org/project-detail/SPI/20268/novica-united,Equity,"NOVICA UNITED, INC.",World Region,WLD,"Telecommunications, Media, and Technology",C,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,1.5,1.5,99
2003-02-03,Deutsche Bank Microcredit Facility,Summary of Proposed Investment (Disclosure Policy 2006),20137,https://disclosures.ifc.org/project-detail/SPI/20137/deutsche-bank-microcredit-facility,Loan,Global Microfinance Facility,World Region,WLD,Financial Institutions,FI,NonBanking & Alternative Finance,Completed,0.0,0.0,4.0,0.05,4.05,99
2002-12-12,ShoreCap International,Summary of Proposed Investment (Disclosure Policy 2006),11337,https://disclosures.ifc.org/project-detail/SPI/11337/shorecap-international,Equity,Equator Capital Partners LLC,World Region,WLD,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,2.5,2.5,99
2002-05-06,Environmental Opportunities Facility,Summary of Proposed Investment (Disclosure Policy 2006),506996,https://disclosures.ifc.org/project-detail/SPI/506996/environmental-opportunities-facility,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,B,Risk Mgmt. and Financial Policy,Pending Approval,0.0,0.0,0.0,0.0,0.0,99
2002-05-03,Sustainable Financial Markets Facility,Summary of Proposed Investment (Disclosure Policy 2006),506998,https://disclosures.ifc.org/project-detail/SPI/506998/sustainable-financial-markets-facility,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,C,Risk Mgmt. and Financial Policy,Completed,0.0,0.0,0.0,0.0,0.0,99
2002-05-06,Banco de Oro,Summary of Proposed Investment (Disclosure Policy 2006),11370,https://disclosures.ifc.org/project-detail/SPI/11370/banco-de-oro,Guarantee,"BDO UNIBANK, INC.",Philippines,PHL,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,20.0,20.0,0.0,40.0,PH
2002-05-08,Manila Water Company,Summary of Proposed Investment (Disclosure Policy 2006),11232,https://disclosures.ifc.org/project-detail/SPI/11232/manila-water-company,Loan,"MANILA WATER COMPANY, INC.",Philippines,PHL,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,50.0,0.0,50.0,PH
2002-05-06,Corporate Citizenship Facility,Summary of Proposed Investment (Disclosure Policy 2006),506997,https://disclosures.ifc.org/project-detail/SPI/506997/corporate-citizenship-facility,,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,Infrastructure,C,Risk Mgmt. and Financial Policy,Pending Approval,0.0,0.0,0.0,0.0,0.0,99
2002-02-22,"Software Ventures Int'l., Inc.",Summary of Proposed Investment (Disclosure Policy 2006),11260,https://disclosures.ifc.org/project-detail/SPI/11260/software-ventures-int'l.-inc.,Equity,"Software Ventures Int'l., Inc",Philippines,PHL,"Telecommunications, Media, and Technology",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,4.0,4.0,PH
2002-01-08,PSMT Philippines,Summary of Proposed Investment (Disclosure Policy 2006),11213,https://disclosures.ifc.org/project-detail/SPI/11213/psmt-philippines,Loan,S&R Price,Philippines,PHL,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,12.5,0.0,12.5,PH
2002-01-15,Eastwood City Cyberpark,Summary of Proposed Investment (Disclosure Policy 2006),10920,https://disclosures.ifc.org/project-detail/SPI/10920/eastwood-city-cyberpark,Loan,Eastwood Cyber One Corporation,Philippines,PHL,"Tourism, Retail, and Property",B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,25.0,3.0,28.0,PH
2001-10-31,Tigar,Summary of Proposed Investment (Disclosure Policy 2006),11171,https://disclosures.ifc.org/project-detail/SPI/11171/tigar,Loan,Tigar M.H.,World Region,WLD,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,13.79,3.45,17.24,99
2001-08-22,Raiffeisen Bank Yugoslavia,Summary of Proposed Investment (Disclosure Policy 2006),10978,https://disclosures.ifc.org/project-detail/SPI/10978/raiffeisen-bank-yugoslavia,Equity,RAIFFEISEN BANKA AD,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,1.0,1.0,99
2001-08-02,GMFI Micro Enterprise Bank Kosovo,Summary of Proposed Investment (Disclosure Policy 2006),11059,https://disclosures.ifc.org/project-detail/SPI/11059/gmfi-micro-enterprise-bank-kosovo,Equity,PROCREDIT BANK SH.A,World Region,WLD,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,0.0,1.12,1.12,99
2001-08-21,Fresh&Co,Summary of Proposed Investment (Disclosure Policy 2006),11132,https://disclosures.ifc.org/project-detail/SPI/11132/fresh&co,Loan,Fresh&Co,World Region,WLD,Agribusiness and Forestry,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,6.8,0.0,6.8,99
2001-05-23,Filinvest Alabang Inc.,Summary of Proposed Investment (Disclosure Policy 2006),10808,https://disclosures.ifc.org/project-detail/SPI/10808/filinvest-alabang-inc.,Loan,"FILINVEST ALABANG, INC.",Philippines,PHL,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,22.0,0.0,22.0,PH
2001-05-30,GEF CEPALCO PV,Summary of Proposed Investment (Disclosure Policy 2006),502486,https://disclosures.ifc.org/project-detail/SPI/502486/gef-cepalco-pv,,"CAGAYAN ELECTRIC POWER & LIGHT COMPANY, INC.",Philippines,PHL,Infrastructure,B,Advisory Services,Completed,0.0,0.0,0.0,0.0,0.0,PH
2001-05-22,GMFI-Micro Enterprise Bank Yugoslavia,Summary of Proposed Investment (Disclosure Policy 2006),10882,https://disclosures.ifc.org/project-detail/SPI/10882/gmfi-micro-enterprise-bank-yugoslavia,Loan,PROCREDIT BANK A.D.,World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,4.0,1.0,5.0,99
2001-03-27,Asian Eye Institute,Summary of Proposed Investment (Disclosure Policy 2006),10667,https://disclosures.ifc.org/project-detail/SPI/10667/asian-eye-institute,Loan,"Asian Eye Institute, Inc.",Philippines,PHL,Health and Education,C,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,1.0,0.0,1.0,PH
2001-01-03,Avalon Professional Web Trade Pte. Ltd.,Summary of Proposed Investment (Disclosure Policy 2006),10403,https://disclosures.ifc.org/project-detail/SPI/10403/avalon-professional-web-trade-pte.-ltd.,Equity,AVALON PROFESSIONAL WEB TRADE PTE. LTD.,Philippines,PHL,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,0.0,1.0,1.0,PH
2000-10-20,"Vseobecna uverova banca, a.s.",Summary of Proposed Investment (Disclosure Policy 2006),10519,https://disclosures.ifc.org/project-detail/SPI/10519/vseobecna-uverova-banca-a.s.,Equity,"Vseobecna uverova banka, a.s.",World Region,WLD,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,50.0,50.0,99
2000-11-14,Philippine Export Development Facility,Summary of Proposed Investment (Disclosure Policy 2006),10428,https://disclosures.ifc.org/project-detail/SPI/10428/philippine-export-development-facility,Guarantee,Asia Pacific Web Services Corporation,Philippines,PHL,other,FI,Regional Industry - MAS Asia & Pac,Completed,0.0,6.0,0.0,0.0,6.0,PH
2000-06-26,InfrastructureWorld.com,Summary of Proposed Investment (Disclosure Policy 2006),10397,https://disclosures.ifc.org/project-detail/SPI/10397/infrastructureworld.com,Equity,InfrastructureWorld.com,World Region,WLD,"Telecommunications, Media, and Technology",C,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,10.0,10.0,99
2000-05-25,Manila North Tollways Project,Summary of Proposed Investment (Disclosure Policy 2006),9981,https://disclosures.ifc.org/project-detail/SPI/9981/manila-north-tollways-project,Loan,Manila North Tollways Corporation,Philippines,PHL,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,0.0,0.0,46.0,0.0,46.0,PH
2000-04-14,CSE Microfiance Institution Building Facility,Summary of Proposed Investment (Disclosure Policy 2006),9970,https://disclosures.ifc.org/project-detail/SPI/9970/cse-microfiance-institution-building-facility,Equity,Global Microfinance Capacity Building Facility,World Region,WLD,Financial Institutions,FI,NonBanking & Alternative Finance,Completed,0.0,0.0,0.0,11.3,11.3,99
2000-02-10,Land Transportation Office- Information Technology Project,Summary of Proposed Investment (Disclosure Policy 2006),9896,https://disclosures.ifc.org/project-detail/SPI/9896/land-transportation-office--information-technology-project,Risk Management,STRADCOM Corporation,Philippines,PHL,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,4.0,0.0,12.0,8.0,24.0,PH
2000-03-09,Softbank Emerging Markets,Summary of Proposed Investment (Disclosure Policy 2006),9921,https://disclosures.ifc.org/project-detail/SPI/9921/softbank-emerging-markets,Equity,Softbank Emerging Markets,World Region,WLD,other,FI,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,50.0,50.0,99
2000-03-09,Softbank Latin America Ventures,Summary of Proposed Investment (Disclosure Policy 2006),10244,https://disclosures.ifc.org/project-detail/SPI/10244/softbank-latin-america-ventures,Equity,Softbank Latin America Ventures,World Region,WLD,other,FI,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,15.0,15.0,99
2000-01-12,SEAF Balkan Fund,Summary of Proposed Investment (Disclosure Policy 2006),9850,https://disclosures.ifc.org/project-detail/SPI/9850/seaf-balkan-fund,Equity,SEAF Trans-Balkan Fund LLC,World Region,WLD,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,5.0,5.0,99
1999-12-13,Balkan Enterprise Facility (BEF),Summary of Proposed Investment (Disclosure Policy 2006),10060,https://disclosures.ifc.org/project-detail/SPI/10060/balkan-enterprise-facility-(bef),,Balkans Enterprise Facility,World Region,WLD,other,C,"Middle East, Pakistan and Afghanistan",Pending Signing,0.0,0.0,0.0,0.0,0.0,99
1999-12-23,PlantersBank,Summary of Proposed Investment (Disclosure Policy 2006),9714,https://disclosures.ifc.org/project-detail/SPI/9714/plantersbank,Risk Management,PlantersBank Mortgage Securitization,Philippines,PHL,Financial Institutions,B,"Global Industry, Financial Markets",Completed,2.25,0.0,15.0,9.37,26.62,PH
1999-11-02, SEF Scametatra II,Summary of Proposed Investment (Disclosure Policy 2006),9812,https://disclosures.ifc.org/project-detail/SPI/9812/-sef-scametatra-ii,Loan,"SCAMETATRA, a.s.",World Region,WLD,Manufacturing,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,1.47,0.0,1.47,99
1999-10-18,Central America Growth Fund,Summary of Proposed Investment (Disclosure Policy 2006),9842,https://disclosures.ifc.org/project-detail/SPI/9842/central-america-growth-fund,Equity,"AUREOS CENTRAL AMERICA FUND, L.L.C.",World Region,WLD,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,10.0,10.0,99
1999-07-21,"Asian Hospital, Inc.",Summary of Proposed Investment (Disclosure Policy 2006),9503,https://disclosures.ifc.org/project-detail/SPI/9503/asian-hospital-inc.,Loan,"ASIAN HOSPITAL, INC.",Philippines,PHL,Health and Education,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,14.0,0.0,14.0,PH
1999-09-10,"Mariwasa Manufacturing, Inc",Summary of Proposed Investment (Disclosure Policy 2006),9536,https://disclosures.ifc.org/project-detail/SPI/9536/mariwasa-manufacturing-inc,Loan,MARIWASA MANUFACTURING INC,Philippines,PHL,Manufacturing,B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,15.27,0.0,15.27,PH
1999-08-31,The AIG Emerging Europe Infrastructure Fund,Summary of Proposed Investment (Disclosure Policy 2006),9824,https://disclosures.ifc.org/project-detail/SPI/9824/the-aig-emerging-europe-infrastructure-fund,Equity,AIG Emerging Europe Infrastructure Fund L.P.,World Region,WLD,other,FI,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,0.0,30.0,30.0,99
1999-07-20,Micro Enterprise Bank of the Philippines,Summary of Proposed Investment (Disclosure Policy 2006),9460,https://disclosures.ifc.org/project-detail/SPI/9460/micro-enterprise-bank-of-the-philippines,Equity,"MICRO ENTERPRISE BANK, A THRIFT BANK INC",Philippines,PHL,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,0.0,11.3,11.3,PH
1999-07-20,"Convergence Communications, Inc.",Summary of Proposed Investment (Disclosure Policy 2006),9588,https://disclosures.ifc.org/project-detail/SPI/9588/convergence-communications-inc.,Equity,"Convergence Communications, Inc.",World Region,WLD,"Telecommunications, Media, and Technology",B,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,8.25,8.25,99
1999-05-14,First NIS Restructuring Facility,Summary of Proposed Investment (Disclosure Policy 2006),9435,https://disclosures.ifc.org/project-detail/SPI/9435/first-nis-restructuring-facility,Equity,"NIS Restructuring Facility, L. P.",World Region,WLD,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,10.0,10.0,99
1999-05-10,"TCW/Latin America Partners, LLC",Summary of Proposed Investment (Disclosure Policy 2006),9332,https://disclosures.ifc.org/project-detail/SPI/9332/tcw-latin-america-partners-llc,Equity,"TCW/ Latin America Offshore Private Equity Partners I, L.P.",World Region,WLD,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,70.0,70.0,99
1999-04-28,GEF Efficient Lighting Initiative (ELI),Summary of Proposed Investment (Disclosure Policy 2006),502238,https://disclosures.ifc.org/project-detail/SPI/502238/gef-efficient-lighting-initiative-(eli),,INTERNATIONAL FINANCE CORPORATION,World Region,WLD,other,C,Advisory Services,Completed,0.0,0.0,0.0,0.0,0.0,99
1999-04-08,Energia Global International,Summary of Proposed Investment (Disclosure Policy 2006),9252,https://disclosures.ifc.org/project-detail/SPI/9252/energia-global-international,Loan,"Energia Global International, Limited",World Region,WLD,Infrastructure,FI,Regional Industry INF LAC & EUR,Completed,0.0,0.0,10.0,5.0,15.0,99
1999-04-05,SEAF CEE Growth Fund,Summary of Proposed Investment (Disclosure Policy 2006),9377,https://disclosures.ifc.org/project-detail/SPI/9377/seaf-cee-growth-fund,Equity,Seaf Central and Eastern Europe Growth Fund,World Region,WLD,other,FI,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,5.0,5.0,99
